scenario_a,t,bus,P_kW,Q_kvar
8,11,27,28.137,11.724
8,12,27,30.623,12.76
8,13,27,33.239,13.849
8,14,27,35.852,14.938
8,15,27,38.309,15.962
8,16,27,40.443,16.851
8,17,27,42.1,17.542
8,18,27,43.151,17.979
8,19,27,43.511,18.129
8,20,27,43.151,17.979
8,21,27,42.1,17.542
8,22,27,40.443,16.851
8,23,27,38.309,15.962
8,24,27,35.852,14.938
8,1,28,17.694,5.898
8,2,28,17.876,5.959
8,3,28,18.15,6.05
8,4,28,18.551,6.184
8,5,28,19.12,6.373
8,6,28,19.901,6.634
8,7,28,20.937,6.979
8,8,28,22.267,7.422
8,9,28,23.914,7.971
8,10,28,25.88,8.627
8,11,28,28.137,9.379
8,12,28,30.623,10.208
8,13,28,33.239,11.08
8,14,28,35.852,11.951
8,15,28,38.309,12.77
8,16,28,40.443,13.481
8,17,28,42.1,14.033
8,18,28,43.151,14.384
8,19,28,43.511,14.504
8,20,28,43.151,14.384
8,21,28,42.1,14.033
8,22,28,40.443,13.481
8,23,28,38.309,12.77
8,24,28,35.852,11.951
8,1,29,35.389,20.643
8,2,29,35.752,20.855
8,3,29,36.3,21.175
8,4,29,37.103,21.643
8,5,29,38.24,22.307
8,6,29,39.802,23.218
8,7,29,41.875,24.427
8,8,29,44.534,25.978
8,9,29,47.828,27.9
8,10,29,51.76,30.193
8,11,29,56.274,32.826
8,12,29,61.246,35.727
8,13,29,66.477,38.778
8,14,29,71.705,41.828
8,15,29,76.617,44.693
8,16,29,80.886,47.184
8,17,29,84.2,49.117
8,18,29,86.301,50.342
8,19,29,87.022,50.763
8,20,29,86.301,50.342
8,21,29,84.2,49.117
8,22,29,80.886,47.184
8,23,29,76.617,44.693
8,24,29,71.705,41.828
8,1,30,58.981,176.943
8,2,30,59.586,178.759
8,3,30,60.5,181.5
8,4,30,61.838,185.513
8,5,30,63.734,191.202
8,6,30,66.337,199.01
8,7,30,69.791,209.374
8,8,30,74.224,222.672
8,9,30,79.713,239.14
8,10,30,86.266,258.798
8,11,30,93.79,281.37
8,12,30,102.076,306.229
8,13,30,110.796,332.387
8,14,30,119.508,358.524
8,15,30,127.696,383.087
8,16,30,134.811,404.432
8,17,30,140.333,420.999
8,18,30,143.836,431.507
8,19,30,145.036,435.108
8,20,30,143.836,431.507
8,21,30,140.333,420.999
8,22,30,134.811,404.432
8,23,30,127.696,383.087
8,24,30,119.508,358.524
8,1,31,44.236,20.643
8,2,31,44.69,20.855
8,3,31,45.375,21.175
8,4,31,46.378,21.643
8,5,31,47.801,22.307
8,6,31,49.752,23.218
8,7,31,52.344,24.427
8,8,31,55.668,25.978
8,9,31,59.785,27.9
8,10,31,64.7,30.193
8,11,31,70.342,32.826
8,12,31,76.557,35.727
8,13,31,83.097,38.778
8,14,31,89.631,41.828
8,15,31,95.772,44.693
8,16,31,101.108,47.184
8,17,31,105.25,49.117
8,18,31,107.877,50.342
8,19,31,108.777,50.763
8,20,31,107.877,50.342
8,21,31,105.25,49.117
8,22,31,101.108,47.184
8,23,31,95.772,44.693
8,24,31,89.631,41.828
8,1,32,61.93,29.491
8,2,32,62.566,29.793
8,3,32,63.525,30.25
8,4,32,64.93,30.919
8,5,32,66.921,31.867
8,6,32,69.653,33.168
8,7,32,73.281,34.896
8,8,32,77.935,37.112
8,9,32,83.699,39.857
8,10,32,90.579,43.133
8,11,32,98.479,46.895
8,12,32,107.18,51.038
8,13,32,116.335,55.398
8,14,32,125.483,59.754
8,15,32,134.08,63.848
8,16,32,141.551,67.405
8,17,32,147.35,70.167
8,18,32,151.027,71.918
8,19,32,152.288,72.518
8,20,32,151.027,71.918
8,21,32,147.35,70.167
8,22,32,141.551,67.405
8,23,32,134.08,63.848
8,24,32,125.483,59.754
8,1,33,17.694,11.796
8,2,33,17.876,11.917
8,3,33,18.15,12.1
8,4,33,18.551,12.368
8,5,33,19.12,12.747
8,6,33,19.901,13.267
8,7,33,20.937,13.958
8,8,33,22.267,14.845
8,9,33,23.914,15.943
8,10,33,25.88,17.253
8,11,33,28.137,18.758
8,12,33,30.623,20.415
8,13,33,33.239,22.159
8,14,33,35.852,23.902
8,15,33,38.309,25.539
8,16,33,40.443,26.962
8,17,33,42.1,28.067
8,18,33,43.151,28.767
8,19,33,43.511,29.007
8,20,33,43.151,28.767
8,21,33,42.1,28.067
8,22,33,40.443,26.962
8,23,33,38.309,25.539
8,24,33,35.852,23.902
9,1,2,28.258,16.955
9,2,2,28.548,17.129
9,3,2,28.986,17.391
9,4,2,29.627,17.776
9,5,2,30.535,18.321
9,6,2,31.782,19.069
9,7,2,33.437,20.062
9,8,2,35.561,21.337
9,9,2,38.191,22.915
9,10,2,41.33,24.798
9,11,2,44.935,26.961
9,12,2,48.905,29.343
9,13,2,53.082,31.849
9,14,2,57.257,34.354
9,15,2,61.179,36.708
9,16,2,64.588,38.753
9,17,2,67.234,40.34
9,18,2,68.912,41.347
9,19,2,69.487,41.692
9,20,2,68.912,41.347
9,21,2,67.234,40.34
9,22,2,64.588,38.753
9,23,2,61.179,36.708
9,24,2,57.257,34.354
9,1,3,25.432,11.303
9,2,3,25.693,11.419
9,3,3,26.087,11.594
9,4,3,26.664,11.851
9,5,3,27.482,12.214
9,6,3,28.604,12.713
9,7,3,30.094,13.375
9,8,3,32.005,14.224
9,9,3,34.372,15.276
9,10,3,37.197,16.532
9,11,3,40.442,17.974
9,12,3,44.015,19.562
9,13,3,47.774,21.233
9,14,3,51.531,22.903
9,15,3,55.061,24.472
9,16,3,58.129,25.835
9,17,3,60.511,26.894
9,18,3,62.021,27.565
9,19,3,62.538,27.795
9,20,3,62.021,27.565
9,21,3,60.511,26.894
9,22,3,58.129,25.835
9,23,3,55.061,24.472
9,24,3,51.531,22.903
9,1,4,33.91,22.606
9,2,4,34.257,22.838
9,3,4,34.783,23.189
9,4,4,35.552,23.701
9,5,4,36.642,24.428
9,6,4,38.138,25.426
9,7,4,40.125,26.75
9,8,4,42.673,28.449
9,9,4,45.829,30.553
9,10,4,49.596,33.064
9,11,4,53.922,35.948
9,12,4,58.686,39.124
9,13,4,63.699,42.466
9,14,4,68.708,45.805
9,15,4,73.415,48.943
9,16,4,77.506,51.67
9,17,4,80.681,53.787
9,18,4,82.694,55.13
9,19,4,83.384,55.59
9,20,4,82.694,55.13
9,21,4,80.681,53.787
9,22,4,77.506,51.67
9,23,4,73.415,48.943
9,24,4,68.708,45.805
9,1,5,16.955,8.477
9,2,5,17.129,8.564
9,3,5,17.391,8.696
9,4,5,17.776,8.888
9,5,5,18.321,9.161
9,6,5,19.069,9.535
9,7,5,20.062,10.031
9,8,5,21.337,10.668
9,9,5,22.915,11.457
9,10,5,24.798,12.399
9,11,5,26.961,13.481
9,12,5,29.343,14.672
9,13,5,31.849,15.925
9,14,5,34.354,17.177
9,15,5,36.708,18.354
9,16,5,38.753,19.376
9,17,5,40.34,20.17
9,18,5,41.347,20.674
9,19,5,41.692,20.846
9,20,5,41.347,20.674
9,21,5,40.34,20.17
9,22,5,38.753,19.376
9,23,5,36.708,18.354
9,24,5,34.354,17.177
9,1,6,16.955,5.652
9,2,6,17.129,5.71
9,3,6,17.391,5.797
9,4,6,17.776,5.925
9,5,6,18.321,6.107
9,6,6,19.069,6.356
9,7,6,20.062,6.687
9,8,6,21.337,7.112
9,9,6,22.915,7.638
9,10,6,24.798,8.266
9,11,6,26.961,8.987
9,12,6,29.343,9.781
9,13,6,31.849,10.616
9,14,6,34.354,11.451
9,15,6,36.708,12.236
9,16,6,38.753,12.918
9,17,6,40.34,13.447
9,18,6,41.347,13.782
9,19,6,41.692,13.897
9,20,6,41.347,13.782
9,21,6,40.34,13.447
9,22,6,38.753,12.918
9,23,6,36.708,12.236
9,24,6,34.354,11.451
9,1,7,56.516,28.258
9,2,7,57.096,28.548
9,3,7,57.972,28.986
9,4,7,59.253,29.627
9,5,7,61.07,30.535
9,6,7,63.564,31.782
9,7,7,66.874,33.437
9,8,7,71.122,35.561
9,9,7,76.382,38.191
9,10,7,82.661,41.33
9,11,7,89.87,44.935
9,12,7,97.81,48.905
9,13,7,106.165,53.082
9,14,7,114.513,57.257
9,15,7,122.359,61.179
9,16,7,129.176,64.588
9,17,7,134.468,67.234
9,18,7,137.824,68.912
9,19,7,138.974,69.487
9,20,7,137.824,68.912
9,21,7,134.468,67.234
9,22,7,129.176,64.588
9,23,7,122.359,61.179
9,24,7,114.513,57.257
9,1,8,56.516,28.258
9,2,8,57.096,28.548
9,3,8,57.972,28.986
9,4,8,59.253,29.627
9,5,8,61.07,30.535
9,6,8,63.564,31.782
9,7,8,66.874,33.437
9,8,8,71.122,35.561
9,9,8,76.382,38.191
9,10,8,82.661,41.33
9,11,8,89.87,44.935
9,12,8,97.81,48.905
9,13,8,106.165,53.082
9,14,8,114.513,57.257
9,15,8,122.359,61.179
9,16,8,129.176,64.588
9,17,8,134.468,67.234
9,18,8,137.824,68.912
9,19,8,138.974,69.487
9,20,8,137.824,68.912
9,21,8,134.468,67.234
9,22,8,129.176,64.588
9,23,8,122.359,61.179
9,24,8,114.513,57.257
9,1,9,16.955,5.652
9,2,9,17.129,5.71
9,3,9,17.391,5.797
9,4,9,17.776,5.925
9,5,9,18.321,6.107
9,6,9,19.069,6.356
9,7,9,20.062,6.687
9,8,9,21.337,7.112
9,9,9,22.915,7.638
9,10,9,24.798,8.266
9,11,9,26.961,8.987
9,12,9,29.343,9.781
9,13,9,31.849,10.616
9,14,9,34.354,11.451
9,15,9,36.708,12.236
9,16,9,38.753,12.918
9,17,9,40.34,13.447
9,18,9,41.347,13.782
9,19,9,41.692,13.897
9,20,9,41.347,13.782
9,21,9,40.34,13.447
9,22,9,38.753,12.918
9,23,9,36.708,12.236
9,24,9,34.354,11.451
9,1,10,16.955,5.652
9,2,10,17.129,5.71
9,3,10,17.391,5.797
9,4,10,17.776,5.925
9,5,10,18.321,6.107
9,6,10,19.069,6.356
9,7,10,20.062,6.687
9,8,10,21.337,7.112
9,9,10,22.915,7.638
9,10,10,24.798,8.266
9,11,10,26.961,8.987
9,12,10,29.343,9.781
9,13,10,31.849,10.616
9,14,10,34.354,11.451
9,15,10,36.708,12.236
9,16,10,38.753,12.918
9,17,10,40.34,13.447
9,18,10,41.347,13.782
9,19,10,41.692,13.897
9,20,10,41.347,13.782
9,21,10,40.34,13.447
9,22,10,38.753,12.918
9,23,10,36.708,12.236
9,24,10,34.354,11.451
9,1,11,12.716,8.477
9,2,11,12.847,8.564
9,3,11,13.044,8.696
9,4,11,13.332,8.888
9,5,11,13.741,9.161
9,6,11,14.302,9.535
9,7,11,15.047,10.031
9,8,11,16.002,10.668
9,9,11,17.186,11.457
9,10,11,18.599,12.399
9,11,11,20.221,13.481
9,12,11,22.007,14.672
9,13,11,23.887,15.925
9,14,11,25.765,17.177
9,15,11,27.531,18.354
9,16,11,29.065,19.376
9,17,11,30.255,20.17
9,18,11,31.01,20.674
9,19,11,31.269,20.846
9,20,11,31.01,20.674
9,21,11,30.255,20.17
9,22,11,29.065,19.376
9,23,11,27.531,18.354
9,24,11,25.765,17.177
9,1,12,16.955,9.89
9,2,12,17.129,9.992
9,3,12,17.391,10.145
9,4,12,17.776,10.369
9,5,12,18.321,10.687
9,6,12,19.069,11.124
9,7,12,20.062,11.703
9,8,12,21.337,12.446
9,9,12,22.915,13.367
9,10,12,24.798,14.466
9,11,12,26.961,15.727
9,12,12,29.343,17.117
9,13,12,31.849,18.579
9,14,12,34.354,20.04
9,15,12,36.708,21.413
9,16,12,38.753,22.606
9,17,12,40.34,23.532
9,18,12,41.347,24.119
9,19,12,41.692,24.32
9,20,12,41.347,24.119
9,21,12,40.34,23.532
9,22,12,38.753,22.606
9,23,12,36.708,21.413
9,24,12,34.354,20.04
9,1,13,16.955,9.89
9,2,13,17.129,9.992
9,3,13,17.391,10.145
9,4,13,17.776,10.369
9,5,13,18.321,10.687
9,6,13,19.069,11.124
9,7,13,20.062,11.703
9,8,13,21.337,12.446
9,9,13,22.915,13.367
9,10,13,24.798,14.466
9,11,13,26.961,15.727
9,12,13,29.343,17.117
9,13,13,31.849,18.579
9,14,13,34.354,20.04
9,15,13,36.708,21.413
9,16,13,38.753,22.606
9,17,13,40.34,23.532
9,18,13,41.347,24.119
9,19,13,41.692,24.32
9,20,13,41.347,24.119
9,21,13,40.34,23.532
9,22,13,38.753,22.606
9,23,13,36.708,21.413
9,24,13,34.354,20.04
9,1,14,33.91,22.606
9,2,14,34.257,22.838
9,3,14,34.783,23.189
9,4,14,35.552,23.701
9,5,14,36.642,24.428
9,6,14,38.138,25.426
9,7,14,40.125,26.75
9,8,14,42.673,28.449
9,9,14,45.829,30.553
9,10,14,49.596,33.064
9,11,14,53.922,35.948
9,12,14,58.686,39.124
9,13,14,63.699,42.466
9,14,14,68.708,45.805
9,15,14,73.415,48.943
9,16,14,77.506,51.67
9,17,14,80.681,53.787
9,18,14,82.694,55.13
9,19,14,83.384,55.59
9,20,14,82.694,55.13
9,21,14,80.681,53.787
9,22,14,77.506,51.67
9,23,14,73.415,48.943
9,24,14,68.708,45.805
9,1,15,16.955,2.826
9,2,15,17.129,2.855
9,3,15,17.391,2.899
9,4,15,17.776,2.963
9,5,15,18.321,3.054
9,6,15,19.069,3.178
9,7,15,20.062,3.344
9,8,15,21.337,3.556
9,9,15,22.915,3.819
9,10,15,24.798,4.133
9,11,15,26.961,4.494
9,12,15,29.343,4.891
9,13,15,31.849,5.308
9,14,15,34.354,5.726
9,15,15,36.708,6.118
9,16,15,38.753,6.459
9,17,15,40.34,6.723
9,18,15,41.347,6.891
9,19,15,41.692,6.949
9,20,15,41.347,6.891
9,21,15,40.34,6.723
9,22,15,38.753,6.459
9,23,15,36.708,6.118
9,24,15,34.354,5.726
9,1,16,16.955,5.652
9,2,16,17.129,5.71
9,3,16,17.391,5.797
9,4,16,17.776,5.925
9,5,16,18.321,6.107
9,6,16,19.069,6.356
9,7,16,20.062,6.687
9,8,16,21.337,7.112
9,9,16,22.915,7.638
9,10,16,24.798,8.266
9,11,16,26.961,8.987
9,12,16,29.343,9.781
9,13,16,31.849,10.616
9,14,16,34.354,11.451
9,15,16,36.708,12.236
9,16,16,38.753,12.918
9,17,16,40.34,13.447
9,18,16,41.347,13.782
9,19,16,41.692,13.897
9,20,16,41.347,13.782
9,21,16,40.34,13.447
9,22,16,38.753,12.918
9,23,16,36.708,12.236
9,24,16,34.354,11.451
9,1,17,16.955,5.652
9,2,17,17.129,5.71
9,3,17,17.391,5.797
9,4,17,17.776,5.925
9,5,17,18.321,6.107
9,6,17,19.069,6.356
9,7,17,20.062,6.687
9,8,17,21.337,7.112
9,9,17,22.915,7.638
9,10,17,24.798,8.266
9,11,17,26.961,8.987
9,12,17,29.343,9.781
9,13,17,31.849,10.616
9,14,17,34.354,11.451
9,15,17,36.708,12.236
9,16,17,38.753,12.918
9,17,17,40.34,13.447
9,18,17,41.347,13.782
9,19,17,41.692,13.897
9,20,17,41.347,13.782
9,21,17,40.34,13.447
9,22,17,38.753,12.918
9,23,17,36.708,12.236
9,24,17,34.354,11.451
9,1,18,25.432,11.303
9,2,18,25.693,11.419
9,3,18,26.087,11.594
9,4,18,26.664,11.851
9,5,18,27.482,12.214
9,6,18,28.604,12.713
9,7,18,30.094,13.375
9,8,18,32.005,14.224
9,9,18,34.372,15.276
9,10,18,37.197,16.532
9,11,18,40.442,17.974
9,12,18,44.015,19.562
9,13,18,47.774,21.233
9,14,18,51.531,22.903
9,15,18,55.061,24.472
9,16,18,58.129,25.835
9,17,18,60.511,26.894
9,18,18,62.021,27.565
9,19,18,62.538,27.795
9,20,18,62.021,27.565
9,21,18,60.511,26.894
9,22,18,58.129,25.835
9,23,18,55.061,24.472
9,24,18,51.531,22.903
9,1,19,25.432,11.303
9,2,19,25.693,11.419
9,3,19,26.087,11.594
9,4,19,26.664,11.851
9,5,19,27.482,12.214
9,6,19,28.604,12.713
9,7,19,30.094,13.375
9,8,19,32.005,14.224
9,9,19,34.372,15.276
9,10,19,37.197,16.532
9,11,19,40.442,17.974
9,12,19,44.015,19.562
9,13,19,47.774,21.233
9,14,19,51.531,22.903
9,15,19,55.061,24.472
9,16,19,58.129,25.835
9,17,19,60.511,26.894
9,18,19,62.021,27.565
9,19,19,62.538,27.795
9,20,19,62.021,27.565
9,21,19,60.511,26.894
9,22,19,58.129,25.835
9,23,19,55.061,24.472
9,24,19,51.531,22.903
9,1,20,25.432,11.303
9,2,20,25.693,11.419
9,3,20,26.087,11.594
9,4,20,26.664,11.851
9,5,20,27.482,12.214
9,6,20,28.604,12.713
9,7,20,30.094,13.375
9,8,20,32.005,14.224
9,9,20,34.372,15.276
9,10,20,37.197,16.532
9,11,20,40.442,17.974
9,12,20,44.015,19.562
9,13,20,47.774,21.233
9,14,20,51.531,22.903
9,15,20,55.061,24.472
9,16,20,58.129,25.835
9,17,20,60.511,26.894
9,18,20,62.021,27.565
9,19,20,62.538,27.795
9,20,20,62.021,27.565
9,21,20,60.511,26.894
9,22,20,58.129,25.835
9,23,20,55.061,24.472
9,24,20,51.531,22.903
9,1,21,25.432,11.303
9,2,21,25.693,11.419
9,3,21,26.087,11.594
9,4,21,26.664,11.851
9,5,21,27.482,12.214
9,6,21,28.604,12.713
9,7,21,30.094,13.375
9,8,21,32.005,14.224
9,9,21,34.372,15.276
9,10,21,37.197,16.532
9,11,21,40.442,17.974
9,12,21,44.015,19.562
9,13,21,47.774,21.233
9,14,21,51.531,22.903
9,15,21,55.061,24.472
9,16,21,58.129,25.835
9,17,21,60.511,26.894
9,18,21,62.021,27.565
9,19,21,62.538,27.795
9,20,21,62.021,27.565
9,21,21,60.511,26.894
9,22,21,58.129,25.835
9,23,21,55.061,24.472
9,24,21,51.531,22.903
9,1,22,25.432,11.303
9,2,22,25.693,11.419
9,3,22,26.087,11.594
9,4,22,26.664,11.851
9,5,22,27.482,12.214
9,6,22,28.604,12.713
9,7,22,30.094,13.375
9,8,22,32.005,14.224
9,9,22,34.372,15.276
9,10,22,37.197,16.532
9,11,22,40.442,17.974
9,12,22,44.015,19.562
9,13,22,47.774,21.233
9,14,22,51.531,22.903
9,15,22,55.061,24.472
9,16,22,58.129,25.835
9,17,22,60.511,26.894
9,18,22,62.021,27.565
9,19,22,62.538,27.795
9,20,22,62.021,27.565
9,21,22,60.511,26.894
9,22,22,58.129,25.835
9,23,22,55.061,24.472
9,24,22,51.531,22.903
9,1,23,25.432,14.129
9,2,23,25.693,14.274
9,3,23,26.087,14.493
9,4,23,26.664,14.813
9,5,23,27.482,15.268
9,6,23,28.604,15.891
9,7,23,30.094,16.719
9,8,23,32.005,17.78
9,9,23,34.372,19.095
9,10,23,37.197,20.665
9,11,23,40.442,22.468
9,12,23,44.015,24.453
9,13,23,47.774,26.541
9,14,23,51.531,28.628
9,15,23,55.061,30.59
9,16,23,58.129,32.294
9,17,23,60.511,33.617
9,18,23,62.021,34.456
9,19,23,62.538,34.744
9,20,23,62.021,34.456
9,21,23,60.511,33.617
9,22,23,58.129,32.294
9,23,23,55.061,30.59
9,24,23,51.531,28.628
9,1,24,118.684,56.516
9,2,24,119.901,57.096
9,3,24,121.74,57.972
9,4,24,124.432,59.253
9,5,24,128.248,61.07
9,6,24,133.485,63.564
9,7,24,140.436,66.874
9,8,24,149.356,71.122
9,9,24,160.402,76.382
9,10,24,173.587,82.661
9,11,24,188.727,89.87
9,12,24,205.401,97.81
9,13,24,222.946,106.165
9,14,24,240.478,114.513
9,15,24,256.953,122.359
9,16,24,271.27,129.176
9,17,24,282.383,134.468
9,18,24,289.43,137.824
9,19,24,291.846,138.974
9,20,24,289.43,137.824
9,21,24,282.383,134.468
9,22,24,271.27,129.176
9,23,24,256.953,122.359
9,24,24,240.478,114.513
9,1,25,118.684,56.516
9,2,25,119.901,57.096
9,3,25,121.74,57.972
9,4,25,124.432,59.253
9,5,25,128.248,61.07
9,6,25,133.485,63.564
9,7,25,140.436,66.874
9,8,25,149.356,71.122
9,9,25,160.402,76.382
9,10,25,173.587,82.661
9,11,25,188.727,89.87
9,12,25,205.401,97.81
9,13,25,222.946,106.165
9,14,25,240.478,114.513
9,15,25,256.953,122.359
9,16,25,271.27,129.176
9,17,25,282.383,134.468
9,18,25,289.43,137.824
9,19,25,291.846,138.974
9,20,25,289.43,137.824
9,21,25,282.383,134.468
9,22,25,271.27,129.176
9,23,25,256.953,122.359
9,24,25,240.478,114.513
9,1,26,16.955,7.064
9,2,26,17.129,7.137
9,3,26,17.391,7.246
9,4,26,17.776,7.407
9,5,26,18.321,7.634
9,6,26,19.069,7.946
9,7,26,20.062,8.359
9,8,26,21.337,8.89
9,9,26,22.915,9.548
9,10,26,24.798,10.333
9,11,26,26.961,11.234
9,12,26,29.343,12.226
9,13,26,31.849,13.271
9,14,26,34.354,14.314
9,15,26,36.708,15.295
9,16,26,38.753,16.147
9,17,26,40.34,16.808
9,18,26,41.347,17.228
9,19,26,41.692,17.372
9,20,26,41.347,17.228
9,21,26,40.34,16.808
9,22,26,38.753,16.147
9,23,26,36.708,15.295
9,24,26,34.354,14.314
9,1,27,16.955,7.064
9,2,27,17.129,7.137
9,3,27,17.391,7.246
9,4,27,17.776,7.407
9,5,27,18.321,7.634
9,6,27,19.069,7.946
9,7,27,20.062,8.359
9,8,27,21.337,8.89
9,9,27,22.915,9.548
9,10,27,24.798,10.333
9,11,27,26.961,11.234
9,12,27,29.343,12.226
9,13,27,31.849,13.271
9,14,27,34.354,14.314
9,15,27,36.708,15.295
9,16,27,38.753,16.147
9,17,27,40.34,16.808
9,18,27,41.347,17.228
9,19,27,41.692,17.372
9,20,27,41.347,17.228
9,21,27,40.34,16.808
9,22,27,38.753,16.147
9,23,27,36.708,15.295
9,24,27,34.354,14.314
9,1,28,16.955,5.652
9,2,28,17.129,5.71
9,3,28,17.391,5.797
9,4,28,17.776,5.925
9,5,28,18.321,6.107
9,6,28,19.069,6.356
9,7,28,20.062,6.687
9,8,28,21.337,7.112
9,9,28,22.915,7.638
9,10,28,24.798,8.266
9,11,28,26.961,8.987
9,12,28,29.343,9.781
9,13,28,31.849,10.616
9,14,28,34.354,11.451
9,15,28,36.708,12.236
9,16,28,38.753,12.918
9,17,28,40.34,13.447
9,18,28,41.347,13.782
9,19,28,41.692,13.897
9,20,28,41.347,13.782
9,21,28,40.34,13.447
9,22,28,38.753,12.918
9,23,28,36.708,12.236
9,24,28,34.354,11.451
9,1,29,33.91,19.781
9,2,29,34.257,19.984
9,3,29,34.783,20.29
9,4,29,35.552,20.739
9,5,29,36.642,21.375
9,6,29,38.138,22.247
9,7,29,40.125,23.406
9,8,29,42.673,24.893
9,9,29,45.829,26.734
9,10,29,49.596,28.931
9,11,29,53.922,31.455
9,12,29,58.686,34.234
9,13,29,63.699,37.158
9,14,29,68.708,40.08
9,15,29,73.415,42.826
9,16,29,77.506,45.212
9,17,29,80.681,47.064
9,18,29,82.694,48.238
9,19,29,83.384,48.641
9,20,29,82.694,48.238
9,21,29,80.681,47.064
9,22,29,77.506,45.212
9,23,29,73.415,42.826
9,24,29,68.708,40.08
9,1,30,56.516,169.548
9,2,30,57.096,171.287
9,3,30,57.972,173.915
9,4,30,59.253,177.76
9,5,30,61.07,183.211
9,6,30,63.564,190.692
9,7,30,66.874,200.623
9,8,30,71.122,213.365
9,9,30,76.382,229.145
9,10,30,82.661,247.982
9,11,30,89.87,269.61
9,12,30,97.81,293.43
9,13,30,106.165,318.495
9,14,30,114.513,343.539
9,15,30,122.359,367.076
9,16,30,129.176,387.528
9,17,30,134.468,403.404
9,18,30,137.824,413.472
9,19,30,138.974,416.922
9,20,30,137.824,413.472
9,21,30,134.468,403.404
9,22,30,129.176,387.528
9,23,30,122.359,367.076
9,24,30,114.513,343.539
9,1,31,42.387,19.781
9,2,31,42.822,19.984
9,3,31,43.479,20.29
9,4,31,44.44,20.739
9,5,31,45.803,21.375
9,6,31,47.673,22.247
9,7,31,50.156,23.406
9,8,31,53.341,24.893
9,9,31,57.286,26.734
9,10,31,61.995,28.931
9,11,31,67.403,31.455
9,12,31,73.358,34.234
9,13,31,79.624,37.158
9,14,31,85.885,40.08
9,15,31,91.769,42.826
9,16,31,96.882,45.212
9,17,31,100.851,47.064
9,18,31,103.368,48.238
9,19,31,104.231,48.641
9,20,31,103.368,48.238
9,21,31,100.851,47.064
9,22,31,96.882,45.212
9,23,31,91.769,42.826
9,24,31,85.885,40.08
9,1,32,59.342,28.258
9,2,32,59.951,28.548
9,3,32,60.87,28.986
9,4,32,62.216,29.627
9,5,32,64.124,30.535
9,6,32,66.742,31.782
9,7,32,70.218,33.437
9,8,32,74.678,35.561
9,9,32,80.201,38.191
9,10,32,86.794,41.33
9,11,32,94.364,44.935
9,12,32,102.701,48.905
9,13,32,111.473,53.082
9,14,32,120.239,57.257
9,15,32,128.477,61.179
9,16,32,135.635,64.588
9,17,32,141.191,67.234
9,18,32,144.715,68.912
9,19,32,145.923,69.487
9,20,32,144.715,68.912
9,21,32,141.191,67.234
9,22,32,135.635,64.588
9,23,32,128.477,61.179
9,24,32,120.239,57.257
9,1,33,16.955,11.303
9,2,33,17.129,11.419
9,3,33,17.391,11.594
9,4,33,17.776,11.851
9,5,33,18.321,12.214
9,6,33,19.069,12.713
9,7,33,20.062,13.375
9,8,33,21.337,14.224
9,9,33,22.915,15.276
9,10,33,24.798,16.532
9,11,33,26.961,17.974
9,12,33,29.343,19.562
9,13,33,31.849,21.233
9,14,33,34.354,22.903
9,15,33,36.708,24.472
9,16,33,38.753,25.835
9,17,33,40.34,26.894
9,18,33,41.347,27.565
9,19,33,41.692,27.795
9,20,33,41.347,27.565
9,21,33,40.34,26.894
9,22,33,38.753,25.835
9,23,33,36.708,24.472
9,24,33,34.354,22.903
10,1,2,28.25,16.95
10,2,2,28.54,17.124
10,3,2,28.977,17.386
10,4,2,29.618,17.771
10,5,2,30.526,18.316
10,6,2,31.773,19.064
10,7,2,33.427,20.056
10,8,2,35.55,21.33
10,9,2,38.18,22.908
10,10,2,41.318,24.791
10,11,2,44.922,26.953
10,12,2,48.891,29.334
10,13,2,53.067,31.84
10,14,2,57.24,34.344
10,15,2,61.161,36.697
10,16,2,64.569,38.741
10,17,2,67.214,40.329
10,18,2,68.892,41.335
10,19,2,69.467,41.68
10,20,2,68.892,41.335
10,21,2,67.214,40.329
10,22,2,64.569,38.741
10,23,2,61.161,36.697
10,24,2,57.24,34.344
10,1,3,25.425,11.3
10,2,3,25.686,11.416
10,3,3,26.08,11.591
10,4,3,26.656,11.847
10,5,3,27.474,12.21
10,6,3,28.595,12.709
10,7,3,30.085,13.371
10,8,3,31.995,14.22
10,9,3,34.362,15.272
10,10,3,37.186,16.527
10,11,3,40.43,17.969
10,12,3,44.002,19.556
10,13,3,47.76,21.227
10,14,3,51.516,22.896
10,15,3,55.045,24.465
10,16,3,58.112,25.828
10,17,3,60.493,26.886
10,18,3,62.003,27.557
10,19,3,62.52,27.787
10,20,3,62.003,27.557
10,21,3,60.493,26.886
10,22,3,58.112,25.828
10,23,3,55.045,24.465
10,24,3,51.516,22.896
10,1,4,33.9,22.6
10,2,4,34.247,22.832
10,3,4,34.773,23.182
10,4,4,35.542,23.694
10,5,4,36.631,24.421
10,6,4,38.127,25.418
10,7,4,40.113,26.742
10,8,4,42.66,28.44
10,9,4,45.816,30.544
10,10,4,49.582,33.055
10,11,4,53.906,35.937
10,12,4,58.669,39.113
10,13,4,63.68,42.453
10,14,4,68.688,45.792
10,15,4,73.394,48.929
10,16,4,77.483,51.655
10,17,4,80.657,53.771
10,18,4,82.67,55.113
10,19,4,83.36,55.573
10,20,4,82.67,55.113
10,21,4,80.657,53.771
10,22,4,77.483,51.655
10,23,4,73.394,48.929
10,24,4,68.688,45.792
